ticker,signal_date,signal_close,rsi_at_signal,signal_range,signal_body_percentile,signal_atr_mult,pattern,entry_date,entry_price,exit_date,exit_price,exit_reason,bars_held,gross_return,net_return,pnl,equity_after
AAPL,2008-07-25,4.853126525878906,9.292470115599443,0.6537890434265137,0.28617273055477555,1.5624758997147503,Hammer,2008-08-01,4.859712600708008,2008-08-15,5.091113567352295,RSI > 70,2,0.04761618343656249,0.045511623155716247,4551.162311020462,104551.16231102047
AAPL,2008-09-19,4.218197345733643,2.658660505627992,0.8085553646087646,0.2510179643543663,1.8737880112252343,Hammer,2008-09-26,4.189159870147705,2008-11-07,3.1710567474365234,RSI > 70,6,-0.2430327689249263,-0.24512730905390487,-25628.34505013014,78922.81726089033
AIG,1993-10-29,162.07080078125,7.565881727029989,8.328643798828125,0.18919032805326239,1.3134929497419485,Hammer,1993-11-05,162.07080078125,1993-12-17,159.10336303710938,Time stop (5 bars),6,-0.01830951491469357,-0.01837064959598253,-1837.0649577611875,98162.93504223882
AIG,2002-07-26,664.6309204101562,3.60119281648592,122.00103759765625,0.11792892466474725,2.139392508180982,Hammer,2002-08-02,687.791259765625,2002-08-16,772.0106201171875,RSI > 70,2,0.12244901219050308,0.12242739049578517,12017.83196985803,110180.76701209685
AIG,2017-09-08,47.46649932861328,1.5324981402752655,2.2073745727539062,0.32374146720815694,1.45887996936653,Hammer,2017-09-15,47.927032470703125,2017-09-29,48.14095687866211,RSI > 70,2,0.004463543785853119,0.0042544494244767545,468.75850033426445,110649.52551243111
AMGN,1993-02-12,4.520915508270264,0.6454083689835528,0.4825105667114258,0.28260852378401774,1.1231123072772415,Hammer,1993-02-19,4.447490215301514,1993-04-02,2.9370217323303223,Time stop (5 bars),6,-0.3396226657845026,-0.3414872148951434,-34148.72145536562,65851.27854463436
AMGN,1998-09-04,10.709639549255371,2.7956673916151544,1.4370431900024414,0.3138688747180374,1.7188045692536158,Hammer,1998-09-11,11.496341705322266,1998-09-18,12.272555351257324,RSI > 70,1,0.06751831720308976,0.06661950106051474,4386.97931645354,70238.2578610879
AMGN,2021-10-15,178.93267822265625,9.28503343834086,8.109817504882812,0.2176223223609321,1.007464319782207,Hammer,2021-10-22,177.65853881835938,2021-11-12,184.28758239746094,RSI > 70,3,0.03731339694220481,0.03725606065895591,2616.800792835277,72855.05865392317
AMZN,1999-02-19,2.546875,7.822487960837506,0.6062500476837158,0.2731960121079268,1.0625055677606066,Hammer,1999-02-26,2.543750047683716,1999-03-05,3.174999952316284,RSI > 70,1,0.2481572060145496,0.24374689279443282,24374.689255068588,124374.6892550686
AMZN,2012-10-26,11.91200065612793,8.420549191064183,0.8015003204345703,0.04429140182334365,1.258210945484172,Hammer,2012-11-02,11.816000938415527,2012-11-30,12.019499778747559,RSI > 70,4,0.017222310779480887,0.016369074102955586,2035.8985029123935,126410.58775798099
AXP,1997-10-31,15.673240661621094,8.73063436218645,1.594954490661621,0.2440949731259466,1.6531093959688115,Hammer,1997-11-07,15.87417984008789,1997-12-12,17.494251251220703,RSI > 70,5,0.10205701506805176,0.10139512414035994,10139.512403896482,110139.51240389647
