ticker,signal_date,signal_close,rsi_at_signal,signal_range,signal_body_percentile,signal_atr_mult,pattern,entry_date,entry_price,exit_date,exit_price,exit_reason,bars_held,gross_return,net_return,pnl,equity_after,mfe,mfe_1w,mfe_2w,mfe_3w,mfe_4w,mfe_5w
A,2026-02-27,121.1036605834961,1.7807091888852682,11.309196472167969,0.39214838371497635,1.3934543938016983,Hammer,2026-03-06,118.57942199707031,2026-04-17,114.94000244140625,Time stop (5 bars),6,-0.03069183079467175,-0.03077486481111512,-3077.486478034026,96922.51352196599,0.019520420278872522,0.019520420278872522,0.019520420278872522,0.019520420278872522,0.019520420278872522,0.019520420278872522
ACN,2026-02-27,206.96487426757812,1.4296174109441324,25.077346801757812,0.20956890577187645,1.3130104599286903,Hammer,2026-03-06,203.51414489746094,2026-04-17,180.97999572753906,Time stop (5 bars),6,-0.1107252234544952,-0.1107716386155233,-11077.163850475168,88922.83614952482,0.06507012594486389,0.06507012594486389,0.06507012594486389,0.06507012594486389,0.06507012594486389,0.06507012594486389
ADP,2025-09-19,285.5804443359375,9.614261980399505,12.381683349609375,0.23143622619373316,1.1952626209059165,Hammer,2025-09-26,283.09625244140625,2025-11-07,254.5773468017578,Time stop (5 bars),6,-0.10073925526637317,-0.10077279910852067,-10077.279900774789,89922.7200992252,0.01727354439142875,0.01727354439142875,0.01727354439142875,0.01727354439142875,0.01727354439142875,0.01727354439142875
AMGN,2025-04-11,275.20281982421875,5.447364150230811,28.426788330078125,0.3710220947321976,2.2351591271073628,Hammer,2025-04-17,275.9630126953125,2025-05-30,265.7132263183594,Time stop (5 bars),6,-0.03714188462013135,-0.03717744776558815,-3717.74477284107,96282.25522715894,0.032778944826112745,0.032778944826112745,0.032778944826112745,0.032778944826112745,0.032778944826112745,0.032778944826112745
APO,2026-02-06,131.93292236328125,1.8564047207193113,14.400260925292969,0.24449117363922412,1.540422615321959,Hammer,2026-02-13,133.23211669921875,2026-03-27,113.99969482421875,Time stop (5 bars),6,-0.14435274580541713,-0.14442238282924982,-14442.238268482743,85557.76173151725,0.043360132852316324,0.043360132852316324,0.043360132852316324,0.043360132852316324,0.043360132852316324,0.043360132852316324
AVY,2025-04-11,165.0579376220703,8.26915574205762,15.126419067382812,0.3247592868131037,1.826303095181127,Hammer,2025-04-17,167.1591033935547,2025-05-23,176.6240692138672,RSI > 90,5,0.05662249693950838,0.056560981863747604,5656.098180718662,105656.09818071866,0.06961015483518439,0.006575846748211012,0.027991118891670688,0.027991118891670688,0.027991118891670688,0.06961015483518439
BDX,2025-09-26,142.36428833007812,8.980038296968829,7.742889404296875,0.35358408317863466,1.1046264642644692,Hammer,2025-10-03,142.36428833007812,2025-11-14,136.36431884765625,Time stop (5 bars),6,-0.04214518649867216,-0.04221394623036931,-4221.394618815537,95778.60538118446,0.0581255963299409,0.0581255963299409,0.0581255963299409,0.0581255963299409,0.0581255963299409,0.0581255963299409
CDNS,2026-02-06,283.5199890136719,5.2082209211666,33.59100341796875,0.38165002589237856,1.515222003053091,Hammer,2026-02-13,283.489990234375,2026-03-27,289.20001220703125,Time stop (5 bars),6,0.02014188214524082,0.020106252911008687,2010.6252890902433,102010.62528909025,0.09950976381682347,0.09950976381682347,0.09950976381682347,0.09950976381682347,0.09950976381682347,0.09950976381682347
CHRW,2026-05-15,163.03167724609375,9.959515416274769,21.780410766601562,0.3962481461061047,1.541041914926498,Hammer,2026-05-22,164.45680236816406,2026-06-18,192.22000122070312,RSI > 90,4,0.16881757672988496,0.1687516399121709,16875.16397434193,116875.16397434194,0.18572170437474445,0.11662215094841351,0.13907395739090975,0.18572170437474445,0.18572170437474445,0.18572170437474445
CI,2025-05-16,312.47882080078125,6.940679407098145,31.1514892578125,0.22862892007225905,1.911273249635232,Hammer,2025-05-23,312.09906005859375,2025-07-03,318.8854064941406,Time stop (5 bars),6,0.021744206580669667,0.02171181763631889,2171.181761460707,102171.18176146071,0.04249573329531581,0.017002087248268336,0.017002087248268336,0.017002087248268336,0.017002087248268336,0.04249573329531581
