ticker,signal_date,signal_close,rsi_at_signal,signal_range,signal_body_percentile,signal_atr_mult,pattern,entry_date,entry_price,exit_date,exit_price,exit_reason,bars_held,gross_return,net_return,pnl,equity_after
A,2011-08-12,22.911645889282227,1.3851431906370522,3.2649574279785156,0.28875940688570595,1.4114268990151186,Hammer,2011-08-19,23.234346389770508,2011-11-04,25.214832305908203,RSI(2) acum > 180,11,0.08523957949639827,0.08479093529949966,8479.093521470873,108479.09352147087
AABA-201910,1997-10-31,0.7475171685218811,6.836810951393076,0.21935689449310303,0.242718462430554,2.1066979534204537,Hammer,1997-11-07,0.7666842937469482,1997-12-26,1.0541908740997314,RSI(2) acum > 180,7,0.37499996112829925,0.35961154399727024,35961.154363765876,135961.15436376585
AABA-201910,2002-06-28,2.011779546737671,6.1810307984075195,0.35165250301361084,0.24806203652697148,1.1817199242664058,Hammer,2002-07-05,2.011779546737671,2002-11-15,2.116730213165283,RSI(2) acum > 180,19,0.05216807507452881,0.047080339832483956,6401.097345061808,142362.25170882768
AABA-201910,2018-10-12,16.89567756652832,5.612410418630986,1.6928377151489258,0.29629608764504367,1.3963962880980618,Hammer,2018-10-19,16.721214294433594,2019-02-01,17.57717514038086,RSI(2) acum > 180,15,0.05119011280372199,0.05057694652571783,7200.247984757911,149562.49969358562
AAL,2017-03-24,40.41477584838867,6.490205741499295,3.1039886474609375,0.21372951927756448,1.1500414154255538,Hammer,2017-03-31,39.775577545166016,2017-06-09,48.07223129272461,RSI(2) acum > 180,10,0.20858663178774872,0.2083090356883357,20830.903548002665,120830.90354800267
AAL,2017-08-25,44.007286071777344,3.392646878641287,3.3260765075683594,0.24561337108948048,1.154085379629312,Hammer,2017-09-01,43.98783493041992,2017-10-13,49.823055267333984,RSI(2) acum > 180,6,0.13265532041175088,0.13241293374540125,15999.574409899073,136830.47795790175
AAL,2022-03-11,14.020000457763672,5.884063075533788,2.3099002838134766,0.31603076000802605,1.1085465430204928,Hammer,2022-03-18,14.039999961853027,2022-11-04,14.029999732971191,RSI(2) acum > 180,33,-0.0007122670163109968,-0.001424010604211963,-194.84805139659534,136635.62990650514
AAL-199702,1994-03-11,19.101064682006836,6.649469713016657,1.5812187194824219,0.30465589242159963,1.3201850366306702,Hammer,1994-03-18,18.97783088684082,1994-06-10,17.0061092376709,RSI(2) acum > 180,12,-0.10389604907571959,-0.10439547509974816,-10439.547499535267,89560.45250046473
AAMRQ-201312,1996-06-28,19.263263702392578,7.865324525627429,1.0055007934570312,0.315788774821121,1.0695210545952947,Hammer,1996-07-05,19.289724349975586,1996-12-06,19.263263702392578,RSI(2) acum > 180,22,-0.0013717483517612372,-0.001889669265114645,-188.96692632249756,99811.0330736775
AAMRQ-201312,2012-09-21,0.4300000071525574,0.6964414583537746,0.0899999737739563,0.22222207505021693,1.0151302089457988,Hammer,2012-09-28,0.41999998688697815,2012-12-07,0.49000000953674316,RSI(2) acum > 180,10,0.16666672579826058,0.1435644143963147,14329.312499184398,114140.3455728619
AAP,2006-06-16,31.407087326049805,4.8777881845827835,1.6890926361083984,0.31187900236118843,1.0205823907878817,Hammer,2006-06-23,31.407087326049805,2006-09-29,27.90822982788086,RSI(2) acum > 180,14,-0.11140343776058814,-0.11170405397603354,-11170.405386432947,88829.59461356707
AAPL,2008-07-25,4.853126525878906,9.292470115599443,0.6537890434265137,0.28617273055477555,1.5624758997147503,Hammer,2008-08-01,4.859712600708008,2009-04-09,3.440774917602539,RSI(2) acum > 180,36,-0.2919797526501351,-0.29373527284993195,-29373.527255619665,70626.47274438034
AAV-199901,1991-12-13,13.362825393676758,6.486932736064915,1.0834722518920898,0.22222192882159453,1.1154797981480848,Hammer,1991-12-20,13.483211517333984,1992-08-07,13.53333568572998,RSI(2) acum > 180,33,0.003717524443754172,0.0029747582431096987,297.47582401349405,100297.47582401348
ABKFQ-201304,1993-04-30,11.808804512023926,3.0088634027572567,0.8973255157470703,0.23999961739330056,1.3720209068202014,Hammer,1993-05-07,11.844697952270508,1993-07-16,12.164679527282715,RSI(2) acum > 180,10,0.027014751773460688,0.026159449486458212,2615.9449460298756,102615.94494602988
ABKFQ-201304,1998-08-07,34.6589241027832,9.215821338438616,2.7562484741210938,0.30832320693559057,1.5546860655118075,Hammer,1998-08-14,34.54453659057617,1998-12-04,37.201778411865234,RSI(2) acum > 180,16,0.0769222019905158,0.07662163034658856,7862.600993457983,110478.54593948787
