ticker,signal_date,signal_close,rsi_at_signal,signal_range,signal_body_percentile,signal_atr_mult,pattern,entry_date,entry_price,exit_date,exit_price,exit_reason,bars_held,gross_return,net_return,pnl,equity_after
AA,2022-05-13,55.80744,4.683790195683585,6.065820000000002,0.2129341127827732,0.6317084027424923,Hammer,2022-05-20,57.0246,2022-06-03,63.34044,Profit target (+2%),2,0.1107564103913048,0.1105713524204975,11057.135230992615,111057.13523099262
AAL,2015-06-12,38.72549,1.6953939985744313,2.673339999999996,0.19750574188094275,0.8180229482182702,Hammer,2015-06-19,38.38775,2015-06-26,40.83277,Profit target (+2%),1,0.06369271447271596,0.06342395374126614,6342.39536778422,106342.39536778421
AAL,2017-03-24,40.41478,6.490593292218591,3.103989999999996,0.2137281370107506,1.1502031661786216,Hammer,2017-03-31,39.77558,2017-04-07,40.99587,Profit target (+2%),1,0.030679376642653633,0.03042414162890532,3235.3760945911354,109577.77146237536
AAL,2017-08-25,44.00729,3.3926647295761114,3.3260700000000014,0.24561118677598573,1.1541134569634754,Hammer,2017-09-01,43.98783,2017-09-29,45.68977,Profit target (+2%),4,0.03869115616751273,0.038459448960205506,4214.300704515988,113792.07216689133
AAMI,2015-07-10,15.14503,0.8418743838548579,0.6970200000000002,0.22221743995868115,0.8024670554351696,Hammer,2015-07-17,15.2569,2015-11-13,14.62119,RSI > 90,17,-0.04166704900733431,-0.04230862474528061,-4230.862470297199,95769.1375297028
AAMI,2016-01-29,9.830808,2.8999000255704743,0.8170610000000007,0.09574315748763068,0.8314785965359597,Hammer,2016-02-05,9.735193,2016-03-04,10.07419,Profit target (+2%),4,0.03482180579265348,0.033777256775096715,3234.8187462355045,99003.9562759383
AAMI,2016-07-08,11.59846,6.531149887154783,0.46640999999999977,0.1320940803156021,0.5341141879129053,Hammer,2016-07-15,11.66887,2016-07-22,12.43447,Profit target (+2%),1,0.06561046613768085,0.06472575075788907,6408.105391553225,105412.06166749152
AAMI,2020-03-13,6.9217,7.1507659638001115,1.1547110000000007,0.22516629702150573,1.2252350203856597,Hammer,2020-03-20,5.647949,2020-04-03,6.033037,Profit target (+2%),2,0.06818191878149049,0.06635262409054117,6994.366895437643,112406.42856292917
AAON,2021-04-16,45.13716,4.36987038509028,1.4870400000000004,0.24891058747579026,0.5321548237743634,Hammer,2021-04-23,45.2021,2021-08-13,43.91208,RSI > 90,16,-0.028538939562542387,-0.028756987287395053,-2875.6987258638073,97124.30127413619
AAON,2025-01-03,119.3142,3.993214282199048,4.384399999999999,0.20634522397591262,0.5180716391576186,Hammer,2025-01-10,120.3283,2025-01-24,131.3143,Profit target (+2%),2,0.09130021782074538,0.09121332166574003,8859.030124819,105983.3313989552
AAP,2017-11-10,71.33691,8.45372290316007,2.793059999999997,0.24213586532333656,0.43855703334487617,Hammer,2017-11-17,70.89774,2017-11-24,78.35465,Profit target (+2%),1,0.10517838791476297,0.10502993255267713,10502.993244764719,110502.99324476473
AAPL,2023-01-06,127.5742,2.037434725795265,6.623800000000003,0.19019294060810985,0.6627671426278107,Hammer,2023-01-13,128.4059,2023-01-20,132.702,Profit target (+2%),1,0.03345718537855347,0.033378007630193295,3337.8007596815296,103337.80075968153
AAT,2017-05-19,26.91463,5.038589956418363,1.1214399999999998,0.20122342702240098,0.9022347430459037,Hammer,2017-05-26,26.95566,2017-06-16,27.76255,Profit target (+2%),3,0.029933973050557894,0.029557510832449847,2955.751080289234,102955.75108028922
ABT,2022-01-28,116.1171,5.995143538908266,6.048999999999992,0.23276574640436487,1.2084154871297852,Hammer,2022-02-04,116.2745,2022-02-11,120.3041,Profit target (+2%),1,0.03465592197773382,0.03456843209680134,3456.8432062232905,103456.8432062233
ABT,2022-05-13,102.1922,7.967730562258851,6.110349999999997,0.20092138748189536,1.0164010822584488,Hammer,2022-05-20,101.7458,2022-05-27,105.8845,Profit target (+2%),1,0.04067686332015663,0.040576585147241995,4197.925403224259,107654.76860944756
