profit_target_pct,train_trades,train_sharpe,train_expectancy,train_profit_factor,train_win_rate,train_total_pnl,train_avg_holding,test_trades,test_sharpe,test_expectancy,test_profit_factor,test_win_rate,test_total_pnl,test_avg_holding,valid
5.0,1202,-0.05101977607835091,-0.006199792018416801,0.8584546373525507,0.6472545757071547,-732749.7079272375,3.7296173044925123,424,0.40740927780694,0.03047960829502734,2.7932084797755405,0.7806603773584906,1287435.5082424479,3.186320754716981,True
3.0,1202,-0.05364635723233687,-0.0063682823219201,0.8509131753334022,0.6630615640599001,-744082.9014646108,3.549916805324459,424,0.4294962133413072,0.029934286443491536,3.0293413972037246,0.8066037735849056,1261861.0187011892,2.891509433962264,True
4.0,1202,-0.05394783521793529,-0.006454296931909747,0.8503787889002477,0.6505823627287853,-761348.9080966893,3.673044925124792,424,0.4148571606720593,0.030035322726638686,2.869548897986443,0.7948113207547169,1262677.3125828912,3.035377358490566,True
1.0,1203,-0.06244847990453734,-0.0071376303229531,0.8180475920047443,0.6882793017456359,-828001.2253023455,3.0482128013300085,424,0.4277683123987947,0.027106525324343742,3.3320006982839296,0.8514150943396226,1133650.7140061236,2.2783018867924527,True
2.0,1202,-0.06531476277528525,-0.007678635901616403,0.8166757581461694,0.670549084858569,-903041.8821670233,3.3793677204658903,424,0.44361293764957443,0.029057954739990812,3.2434226363445737,0.8301886792452831,1212933.363099174,2.563679245283019,True
