ticker,signal_date,signal_close,rsi_at_signal,signal_range,signal_body_percentile,signal_atr_mult,pattern,entry_date,entry_price,exit_date,exit_price,exit_reason,bars_held,gross_return,net_return,pnl,equity_after,mfe,mfe_1w,mfe_2w,mfe_3w,mfe_4w,mfe_5w
AABA-201910,2000-10-20,8.041666030883789,2.5494175780522994,2.547095775604248,0.2541807798231519,0.951336233325519,Hammer,2000-10-27,8.212040901184082,2000-11-10,9.575035095214844,Profit target (+1.5%),2,0.16597508590516563,0.16465710835585523,16465.710819119813,116465.7108191198,0.17116185451800958,0.17116185451800958,0.17219913856184724,0.17219913856184724,0.17219913856184724,0.17219913856184724
AABA-201910,2001-08-24,1.923184871673584,5.881630041508842,0.2766878604888916,0.36453232320534107,0.4863394781200212,Hammer,2001-08-31,1.9177329540252686,2001-11-23,2.1862430572509766,RSI > 90,12,0.14001433445783618,0.13444930180476358,15658.733488167425,132124.44430728722,0.13717131293314958,0.0,0.0,0.0,0.0,0.0
AABA-201910,2002-02-08,2.269385576248169,8.811164824022214,0.24124979972839355,0.09604546016059295,0.6403936332722366,Hammer,2002-02-15,2.2353105545043945,2002-03-15,2.522902488708496,Profit target (+1.5%),4,0.12865860344307523,0.12390779200052054,16371.24814704046,148495.6924543277,0.15731712155802333,0.05792691901891426,0.05792691901891426,0.15731712155802333,0.2524391045154365,0.2524391045154365
AABA-201910,2002-06-28,2.011779546737671,6.1810307984075195,0.35165250301361084,0.24806203652697148,1.1817199242664058,Hammer,2002-07-05,2.011779546737671,2002-10-25,1.9913346767425537,RSI > 90,16,-0.010162579706246122,-0.015095784784392824,-2241.6590124582576,146254.03344186945,0.03184279715075169,0.0067750531374973855,0.0067750531374973855,0.0067750531374973855,0.0067750531374973855,0.0067750531374973855
AABA-201910,2004-03-05,6.051694869995117,8.2177527694096,0.36664581298828125,0.17843914518176332,0.8988569804707536,Hammer,2004-03-12,6.042153835296631,2004-03-26,6.125296115875244,Profit target (+1.5%),2,0.013760371358457979,0.012095323282779557,1768.9898141208737,148023.02325599035,0.05323701604766356,0.05323701604766356,0.07218587810341705,0.14211595244850278,0.26866682739715647,0.26866682739715647
AABA-201910,2007-06-15,7.444674968719482,9.146431585666747,0.28622865676879883,0.3714276194680683,0.5271557147393163,Hammer,2007-06-22,7.556440353393555,2007-09-28,7.1230082511901855,RSI > 90,14,-0.05735929643230986,-0.05864386697229684,-8680.642475980858,139342.3807800095,0.06060603001046759,0.06060603001046759,0.06060603001046759,0.06060603001046759,0.06060603001046759,0.06060603001046759
AABA-201910,2007-12-21,6.545098781585693,9.745258348598227,0.35437870025634766,0.23076995530055733,0.5626468877354517,Hammer,2007-12-28,6.545098781585693,2008-02-08,7.722725868225098,RSI > 90,6,0.17992502877918337,0.17826098896736603,24839.310578072473,164181.691358082,0.24239900621204893,0.009995798505136249,0.023323578414705393,0.023323578414705393,0.023323578414705393,0.24239900621204893
AABA-201910,2008-07-03,5.819985866546631,3.2657212106082625,0.6297030448913574,0.33766222948500774,0.8994194225974148,Hammer,2008-07-11,6.37881326675415,2009-04-24,3.859999895095825,RSI > 90,41,-0.3948717835629667,-0.3961289696282266,-65037.12416445941,99144.56719362258,0.05982907963548212,0.05982907963548212,0.05982907963548212,0.05982907963548212,0.05982907963548212,0.05982907963548212
AABA-201910,2009-07-10,4.069900989532471,7.099007264468199,0.26169514656066895,0.3645840261144704,0.7276137767878313,Hammer,2009-07-17,4.075353145599365,2009-07-24,4.683248519897461,Profit target (+1.5%),1,0.14916385220616069,0.14653030092332126,14527.683251266277,113672.25044488885,0.1311036448847997,0.18260871091371048,0.18260871091371048,0.18260871091371048,0.18260871091371048,0.18260871091371048
AABA-201910,2012-08-17,4.097160816192627,6.389231348175457,0.15265560150146484,0.3214292407744064,0.7674791143055929,Hammer,2012-08-24,4.086256980895996,2012-09-14,4.140776634216309,Profit target (+1.5%),3,0.013342198881568512,0.010881656549123103,1236.9423872702441,114909.19283215908,0.02001329832235292,0.0040026830030496525,0.02001329832235292,0.05670446193956195,0.07871916010988736,0.08072055995785986
