ticker,signal_date,signal_close,rsi_at_signal,signal_range,signal_body_percentile,signal_atr_mult,pattern,entry_date,entry_price,exit_date,exit_price,exit_reason,bars_held,gross_return,net_return,pnl,equity_after
AAPL,2015-07-10,27.501523971557617,2.0455252613383834,1.5638046264648438,0.4208278244239429,1.4048996239716927,Hammer,2015-07-17,27.891916275024414,2015-07-24,29.217023849487305,RSI > 70,1,0.04750866026546352,0.04714168266835569,4714.1682621214,104714.16826212141
AAPL,2015-08-07,25.88705825805664,8.705159134540153,2.3356666564941406,0.6234098395997916,1.8258041859259728,Hammer,2015-08-14,26.11338996887207,2015-09-25,25.472488403320312,Time stop (5 bars),6,-0.0245430243379251,-0.024921197911797244,-2609.602508819963,102104.56575330145
AAPL,2015-12-18,23.862136840820312,7.131847057376021,1.5731067657470703,0.9685266398386927,1.059426451130305,Hammer,2015-12-24,24.143449783325195,2016-02-05,21.710651397705078,Time stop (5 bars),6,-0.1007643235516551,-0.10115756529046013,-10328.64926631502,91775.91648698643
AAPL,2016-04-29,21.210735321044922,4.391276890858919,2.9732131958007812,0.9063932974942585,2.21956266060772,Hammer,2016-05-06,21.261646270751953,2016-06-03,22.67390251159668,RSI > 70,4,0.06642271359708674,0.06593687706995201,6051.417317333189,97827.33380431963
AAPL,2016-11-04,25.039512634277344,9.198225758250715,1.2737197875976562,0.8681483566837777,1.18112658169669,Hammer,2016-11-11,25.324785232543945,2016-12-02,25.63536262512207,RSI > 70,3,0.012263772021213981,0.011866559065488643,1160.8738336473589,98988.20763796699
AAPL,2017-06-16,33.00794219970703,7.910554548515947,1.2296485900878906,0.9867905504971382,1.1301630048329443,Hammer,2017-06-23,33.3304328918457,2017-07-21,34.52760314941406,RSI > 70,4,0.035918233089053286,0.035612864588260934,3525.2536309203215,102513.4612688873
AAPL,2018-02-02,37.518089294433594,6.517142491430903,2.3516006469726562,0.9602389781623404,1.5793062645284042,Hammer,2018-02-09,37.19083023071289,2018-02-23,40.381961822509766,RSI > 70,2,0.0858042579851197,0.08552387652232553,8767.348594669169,111280.80986355647
AAPL,2018-11-02,49.056983947753906,2.5554369744502594,4.002967834472656,0.8789131217873092,1.7095127633835674,Hammer,2018-11-09,48.30509948730469,2018-12-21,39.255821228027344,Time stop (5 bars),6,-0.1873358787234385,-0.18752348588431314,-20867.765356775803,90413.04450678067
AAPL,2018-12-21,35.76325225830078,3.691808493209635,4.4416351318359375,0.9412400759910268,1.534724416546672,Hammer,2018-12-28,35.15110397338867,2019-02-01,36.96382141113281,RSI > 70,5,0.05156928895082413,0.05127750899555604,4636.155698375898,95049.20020515658
AAPL,2019-05-24,42.81001663208008,6.484342638497935,2.437469482421875,0.8861633133427652,0.9489248524774228,Hammer,2019-05-31,42.798057556152344,2019-06-14,45.88137435913086,RSI > 70,2,0.07204338185052239,0.07180133799896654,6824.6597436372285,101873.8599487938
AAPL,2020-02-28,65.99005889892578,5.956300812421205,11.541500091552734,0.6446350810683069,3.0198228596742274,Hammer,2020-03-06,68.14337921142578,2020-04-17,64.7709732055664,RSI > 70,6,-0.0494898557260558,-0.04963296332207247,-5056.30154926013,96817.55839953368
AAPL,2020-09-18,103.63198852539062,8.273481227419381,12.356498718261719,0.9411252594019107,1.4699910194439028,Hammer,2020-09-25,101.40104675292969,2020-10-16,116.45503997802734,RSI > 70,3,0.1484599390948862,0.14835400557277933,14363.272583984039,111180.8309835177
AAPL,2021-02-26,117.99799346923828,7.667196637365919,11.025215148925781,0.7466896685828011,1.354890743299642,Hammer,2021-03-05,120.42100524902344,2021-04-09,120.53778076171875,RSI > 70,5,0.0009697271041195776,0.0008866482988830047,98.57829456135653,111279.40927807907
